alphabet,m,word,D_ceil,D_free,L,min_g_loop,break_ceil,break_free
"{0,1,2,3}",7,2213212,1,1,1,0,False,False
"{0,1,2,3}",7,2213213,1,1,1,0,False,False
"{0,1,2,3}",7,2213220,2,2,2,0,False,False
"{0,1,2,3}",7,2213221,1,1,1,0,False,False
"{0,1,2,3}",7,2213222,1,1,1,0,False,False
"{0,1,2,3}",7,2213223,1,1,1,-1,False,False
"{0,1,2,3}",7,2213230,2,1,1,-1,True,False
"{0,1,2,3}",7,2213231,1,1,1,-1,False,False
"{0,1,2,3}",7,2213232,1,1,1,-1,False,False
"{0,1,2,3}",7,2213233,1,1,1,-2,False,False
"{0,1,2,3}",7,2213300,4,3,3,-1,True,False
"{0,1,2,3}",7,2213301,3,2,2,-1,True,False
"{0,1,2,3}",7,2213302,3,1,1,-1,True,False
"{0,1,2,3}",7,2213303,3,1,1,-1,True,False
"{0,1,2,3}",7,2213310,3,2,2,-1,True,False
"{0,1,2,3}",7,2213311,3,1,1,-1,True,False
"{0,1,2,3}",7,2213312,3,1,1,-1,True,False
"{0,1,2,3}",7,2213313,3,1,1,-1,True,False
"{0,1,2,3}",7,2213320,3,1,1,-1,True,False
"{0,1,2,3}",7,2213321,2,1,1,-1,True,False
"{0,1,2,3}",7,2213322,2,1,1,-1,True,False
"{0,1,2,3}",7,2213323,2,1,1,-2,True,False
"{0,1,2,3}",7,2213330,2,1,1,-2,True,False
"{0,1,2,3}",7,2213331,2,1,1,-2,True,False
"{0,1,2,3}",7,2213332,1,1,1,-2,False,False
"{0,1,2,3}",7,2213333,1,1,1,-3,False,False
"{0,1,2,3}",7,2220000,8,8,8,0,False,False
"{0,1,2,3}",7,2220001,7,7,7,0,False,False
"{0,1,2,3}",7,2220002,6,6,6,0,False,False
"{0,1,2,3}",7,2220003,6,6,6,0,False,False
"{0,1,2,3}",7,2220010,7,7,7,0,False,False
"{0,1,2,3}",7,2220011,6,6,6,0,False,False
"{0,1,2,3}",7,2220012,5,5,5,0,False,False
"{0,1,2,3}",7,2220013,5,5,5,0,False,False
"{0,1,2,3}",7,2220020,6,6,6,0,False,False
"{0,1,2,3}",7,2220021,5,5,5,0,False,False
"{0,1,2,3}",7,2220022,4,4,4,0,False,False
"{0,1,2,3}",7,2220023,4,4,4,0,False,False
"{0,1,2,3}",7,2220030,5,5,5,0,False,False
"{0,1,2,3}",7,2220031,4,4,4,0,False,False
"{0,1,2,3}",7,2220032,4,4,4,0,False,False
"{0,1,2,3}",7,2220033,4,4,4,0,False,False
"{0,1,2,3}",7,2220100,7,7,7,0,False,False
"{0,1,2,3}",7,2220101,6,6,6,0,False,False
"{0,1,2,3}",7,2220102,5,5,5,0,False,False
"{0,1,2,3}",7,2220103,5,5,5,0,False,False
"{0,1,2,3}",7,2220110,6,6,6,0,False,False
"{0,1,2,3}",7,2220111,5,5,5,0,False,False
"{0,1,2,3}",7,2220112,4,4,4,0,False,False
"{0,1,2,3}",7,2220113,4,4,4,0,False,False
"{0,1,2,3}",7,2220120,5,5,5,0,False,False
"{0,1,2,3}",7,2220121,4,4,4,0,False,False
"{0,1,2,3}",7,2220122,3,3,3,0,False,False
"{0,1,2,3}",7,2220123,3,3,3,0,False,False
"{0,1,2,3}",7,2220130,4,4,4,0,False,False
"{0,1,2,3}",7,2220131,3,3,3,0,False,False
"{0,1,2,3}",7,2220132,3,3,3,0,False,False
"{0,1,2,3}",7,2220133,3,3,3,0,False,False
"{0,1,2,3}",7,2220200,6,6,6,0,False,False
"{0,1,2,3}",7,2220201,5,5,5,0,False,False
"{0,1,2,3}",7,2220202,4,4,4,0,False,False
"{0,1,2,3}",7,2220203,4,4,4,0,False,False
"{0,1,2,3}",7,2220210,5,5,5,0,False,False
"{0,1,2,3}",7,2220211,4,4,4,0,False,False
"{0,1,2,3}",7,2220212,3,3,3,0,False,False
"{0,1,2,3}",7,2220213,3,3,3,0,False,False
"{0,1,2,3}",7,2220220,4,4,4,0,False,False
"{0,1,2,3}",7,2220221,3,3,3,0,False,False
"{0,1,2,3}",7,2220222,2,2,2,0,False,False
"{0,1,2,3}",7,2220223,2,2,2,0,False,False
"{0,1,2,3}",7,2220230,3,3,3,0,False,False
"{0,1,2,3}",7,2220231,2,2,2,0,False,False
"{0,1,2,3}",7,2220232,2,2,2,0,False,False
"{0,1,2,3}",7,2220233,2,2,2,0,False,False
"{0,1,2,3}",7,2220300,5,5,5,0,False,False
"{0,1,2,3}",7,2220301,4,4,4,0,False,False
"{0,1,2,3}",7,2220302,3,3,3,0,False,False
"{0,1,2,3}",7,2220303,3,3,3,0,False,False
"{0,1,2,3}",7,2220310,4,4,4,0,False,False
"{0,1,2,3}",7,2220311,3,3,3,0,False,False
"{0,1,2,3}",7,2220312,2,2,2,0,False,False
"{0,1,2,3}",7,2220313,2,2,2,0,False,False
"{0,1,2,3}",7,2220320,3,3,3,0,False,False
"{0,1,2,3}",7,2220321,2,2,2,0,False,False
"{0,1,2,3}",7,2220322,2,2,2,0,False,False
"{0,1,2,3}",7,2220323,2,2,2,0,False,False
"{0,1,2,3}",7,2220330,2,2,2,0,False,False
"{0,1,2,3}",7,2220331,2,2,2,0,False,False
"{0,1,2,3}",7,2220332,2,2,2,0,False,False
"{0,1,2,3}",7,2220333,2,2,2,-1,False,False
"{0,1,2,3}",7,2221000,7,7,7,0,False,False
"{0,1,2,3}",7,2221001,6,6,6,0,False,False
"{0,1,2,3}",7,2221002,5,5,5,0,False,False
"{0,1,2,3}",7,2221003,5,5,5,0,False,False
"{0,1,2,3}",7,2221010,6,6,6,0,False,False
"{0,1,2,3}",7,2221011,5,5,5,0,False,False
"{0,1,2,3}",7,2221012,4,4,4,0,False,False
"{0,1,2,3}",7,2221013,4,4,4,0,False,False
"{0,1,2,3}",7,2221020,5,5,5,0,False,False
"{0,1,2,3}",7,2221021,4,4,4,0,False,False
"{0,1,2,3}",7,2221022,3,3,3,0,False,False
"{0,1,2,3}",7,2221023,3,3,3,0,False,False
"{0,1,2,3}",7,2221030,4,4,4,0,False,False
"{0,1,2,3}",7,2221031,3,3,3,0,False,False
"{0,1,2,3}",7,2221032,3,3,3,0,False,False
"{0,1,2,3}",7,2221033,3,3,3,0,False,False
"{0,1,2,3}",7,2221100,6,6,6,0,False,False
"{0,1,2,3}",7,2221101,5,5,5,0,False,False
"{0,1,2,3}",7,2221102,4,4,4,0,False,False
"{0,1,2,3}",7,2221103,4,4,4,0,False,False
"{0,1,2,3}",7,2221110,5,5,5,0,False,False
"{0,1,2,3}",7,2221111,4,4,4,0,False,False
"{0,1,2,3}",7,2221112,3,3,3,0,False,False
"{0,1,2,3}",7,2221113,3,3,3,0,False,False
"{0,1,2,3}",7,2221120,4,4,4,0,False,False
"{0,1,2,3}",7,2221121,3,3,3,0,False,False
"{0,1,2,3}",7,2221122,2,2,2,0,False,False
"{0,1,2,3}",7,2221123,2,2,2,0,False,False
"{0,1,2,3}",7,2221130,3,3,3,0,False,False
"{0,1,2,3}",7,2221131,2,2,2,0,False,False
"{0,1,2,3}",7,2221132,2,2,2,0,False,False
"{0,1,2,3}",7,2221133,2,2,2,0,False,False
"{0,1,2,3}",7,2221200,5,5,5,0,False,False
"{0,1,2,3}",7,2221201,4,4,4,0,False,False
"{0,1,2,3}",7,2221202,3,3,3,0,False,False
"{0,1,2,3}",7,2221203,3,3,3,0,False,False
"{0,1,2,3}",7,2221210,4,4,4,0,False,False
"{0,1,2,3}",7,2221211,3,3,3,0,False,False
"{0,1,2,3}",7,2221212,2,2,2,0,False,False
"{0,1,2,3}",7,2221213,2,2,2,0,False,False
"{0,1,2,3}",7,2221220,3,3,3,0,False,False
"{0,1,2,3}",7,2221221,2,2,2,0,False,False
"{0,1,2,3}",7,2221222,1,1,1,0,False,False
"{0,1,2,3}",7,2221223,1,1,1,0,False,False
"{0,1,2,3}",7,2221230,2,2,2,0,False,False
"{0,1,2,3}",7,2221231,1,1,1,0,False,False
"{0,1,2,3}",7,2221232,1,1,1,0,False,False
"{0,1,2,3}",7,2221233,1,1,1,-1,False,False
"{0,1,2,3}",7,2221300,4,4,4,0,False,False
"{0,1,2,3}",7,2221301,3,3,3,0,False,False
"{0,1,2,3}",7,2221302,2,2,2,0,False,False
"{0,1,2,3}",7,2221303,2,2,2,0,False,False
"{0,1,2,3}",7,2221310,3,3,3,0,False,False
"{0,1,2,3}",7,2221311,2,2,2,0,False,False
"{0,1,2,3}",7,2221312,1,1,1,0,False,False
"{0,1,2,3}",7,2221313,1,1,1,0,False,False
"{0,1,2,3}",7,2221320,2,2,2,0,False,False
"{0,1,2,3}",7,2221321,1,1,1,0,False,False
"{0,1,2,3}",7,2221322,1,1,1,0,False,False
"{0,1,2,3}",7,2221323,1,1,1,-1,False,False
"{0,1,2,3}",7,2221330,2,1,1,-1,True,False
"{0,1,2,3}",7,2221331,1,1,1,-1,False,False
"{0,1,2,3}",7,2221332,1,1,1,-1,False,False
"{0,1,2,3}",7,2221333,1,1,1,-2,False,False
"{0,1,2,3}",7,2222000,6,6,6,0,False,False
"{0,1,2,3}",7,2222001,5,5,5,0,False,False
"{0,1,2,3}",7,2222002,4,4,4,0,False,False
"{0,1,2,3}",7,2222003,4,4,4,0,False,False
"{0,1,2,3}",7,2222010,5,5,5,0,False,False
"{0,1,2,3}",7,2222011,4,4,4,0,False,False
"{0,1,2,3}",7,2222012,3,3,3,0,False,False
"{0,1,2,3}",7,2222013,3,3,3,0,False,False
"{0,1,2,3}",7,2222020,4,4,4,0,False,False
"{0,1,2,3}",7,2222021,3,3,3,0,False,False
"{0,1,2,3}",7,2222022,2,2,2,0,False,False
"{0,1,2,3}",7,2222023,2,2,2,0,False,False
"{0,1,2,3}",7,2222030,3,3,3,0,False,False
"{0,1,2,3}",7,2222031,2,2,2,0,False,False
"{0,1,2,3}",7,2222032,2,2,2,0,False,False
"{0,1,2,3}",7,2222033,2,2,2,0,False,False
"{0,1,2,3}",7,2222100,5,5,5,0,False,False
"{0,1,2,3}",7,2222101,4,4,4,0,False,False
"{0,1,2,3}",7,2222102,3,3,3,0,False,False
"{0,1,2,3}",7,2222103,3,3,3,0,False,False
"{0,1,2,3}",7,2222110,4,4,4,0,False,False
"{0,1,2,3}",7,2222111,3,3,3,0,False,False
"{0,1,2,3}",7,2222112,2,2,2,0,False,False
"{0,1,2,3}",7,2222113,2,2,2,0,False,False
"{0,1,2,3}",7,2222120,3,3,3,0,False,False
"{0,1,2,3}",7,2222121,2,2,2,0,False,False
"{0,1,2,3}",7,2222122,1,1,1,0,False,False
"{0,1,2,3}",7,2222123,1,1,1,0,False,False
"{0,1,2,3}",7,2222130,2,2,2,0,False,False
"{0,1,2,3}",7,2222131,1,1,1,0,False,False
"{0,1,2,3}",7,2222132,1,1,1,0,False,False
"{0,1,2,3}",7,2222133,1,1,1,-1,False,False
"{0,1,2,3}",7,2222200,4,4,4,0,False,False
"{0,1,2,3}",7,2222201,3,3,3,0,False,False
"{0,1,2,3}",7,2222202,2,2,2,0,False,False
"{0,1,2,3}",7,2222203,2,2,2,0,False,False
"{0,1,2,3}",7,2222210,3,3,3,0,False,False
"{0,1,2,3}",7,2222211,2,2,2,0,False,False
"{0,1,2,3}",7,2222212,1,1,1,0,False,False
"{0,1,2,3}",7,2222213,1,1,1,0,False,False
"{0,1,2,3}",7,2222220,2,2,2,0,False,False
"{0,1,2,3}",7,2222221,1,1,1,0,False,False
"{0,1,2,3}",7,2222222,0,0,0,0,False,False
"{0,1,2,3}",7,2222223,1,0,0,-1,True,False
"{0,1,2,3}",7,2222230,2,1,1,-1,True,False
"{0,1,2,3}",7,2222231,1,0,0,-1,True,False
"{0,1,2,3}",7,2222232,1,0,0,-1,True,False
"{0,1,2,3}",7,2222233,1,0,0,-2,True,False
"{0,1,2,3}",7,2222300,4,3,3,-1,True,False
"{0,1,2,3}",7,2222301,3,2,2,-1,True,False
"{0,1,2,3}",7,2222302,3,1,1,-1,True,False
"{0,1,2,3}",7,2222303,3,1,1,-1,True,False
"{0,1,2,3}",7,2222310,3,2,2,-1,True,False
"{0,1,2,3}",7,2222311,3,1,1,-1,True,False
"{0,1,2,3}",7,2222312,3,0,0,-1,True,False
"{0,1,2,3}",7,2222313,3,0,0,-1,True,False
"{0,1,2,3}",7,2222320,3,1,1,-1,True,False
"{0,1,2,3}",7,2222321,2,0,0,-1,True,False
"{0,1,2,3}",7,2222322,2,0,0,-1,True,False
"{0,1,2,3}",7,2222323,2,0,0,-2,True,False
"{0,1,2,3}",7,2222330,2,0,0,-2,True,False
"{0,1,2,3}",7,2222331,2,0,0,-2,True,False
"{0,1,2,3}",7,2222332,1,0,0,-2,True,False
"{0,1,2,3}",7,2222333,1,0,0,-3,True,False
"{0,1,2,3}",7,2223000,6,5,5,-1,True,False
"{0,1,2,3}",7,2223001,5,4,4,-1,True,False
"{0,1,2,3}",7,2223002,4,3,3,-1,True,False
"{0,1,2,3}",7,2223003,4,3,3,-1,True,False
"{0,1,2,3}",7,2223010,5,4,4,-1,True,False
"{0,1,2,3}",7,2223011,4,3,3,-1,True,False
"{0,1,2,3}",7,2223012,3,2,2,-1,True,False
"{0,1,2,3}",7,2223013,3,2,2,-1,True,False
"{0,1,2,3}",7,2223020,4,3,3,-1,True,False
"{0,1,2,3}",7,2223021,3,2,2,-1,True,False
"{0,1,2,3}",7,2223022,3,1,1,-1,True,False
"{0,1,2,3}",7,2223023,3,1,1,-1,True,False
"{0,1,2,3}",7,2223030,3,2,2,-1,True,False
"{0,1,2,3}",7,2223031,3,1,1,-1,True,False
"{0,1,2,3}",7,2223032,3,1,1,-1,True,False
"{0,1,2,3}",7,2223033,3,1,1,-1,True,False
"{0,1,2,3}",7,2223100,5,4,4,-1,True,False
"{0,1,2,3}",7,2223101,4,3,3,-1,True,False
"{0,1,2,3}",7,2223102,3,2,2,-1,True,False
"{0,1,2,3}",7,2223103,3,2,2,-1,True,False
"{0,1,2,3}",7,2223110,4,3,3,-1,True,False
"{0,1,2,3}",7,2223111,3,2,2,-1,True,False
"{0,1,2,3}",7,2223112,3,1,1,-1,True,False
"{0,1,2,3}",7,2223113,3,1,1,-1,True,False
"{0,1,2,3}",7,2223120,3,2,2,-1,True,False
"{0,1,2,3}",7,2223121,3,1,1,-1,True,False
"{0,1,2,3}",7,2223122,3,0,0,-1,True,False
"{0,1,2,3}",7,2223123,3,0,0,-1,True,False
"{0,1,2,3}",7,2223130,3,1,1,-1,True,False
"{0,1,2,3}",7,2223131,3,0,0,-1,True,False
"{0,1,2,3}",7,2223132,3,0,0,-1,True,False
"{0,1,2,3}",7,2223133,3,0,0,-2,True,False
"{0,1,2,3}",7,2223200,4,3,3,-1,True,False
"{0,1,2,3}",7,2223201,3,2,2,-1,True,False
"{0,1,2,3}",7,2223202,3,1,1,-1,True,False
"{0,1,2,3}",7,2223203,3,1,1,-1,True,False
"{0,1,2,3}",7,2223210,3,2,2,-1,True,False
"{0,1,2,3}",7,2223211,2,1,1,-1,True,False
"{0,1,2,3}",7,2223212,2,0,0,-1,True,False
"{0,1,2,3}",7,2223213,2,0,0,-1,True,False
"{0,1,2,3}",7,2223220,2,1,1,-1,True,False
"{0,1,2,3}",7,2223221,2,0,0,-1,True,False
"{0,1,2,3}",7,2223222,2,0,0,-1,True,False
"{0,1,2,3}",7,2223223,2,0,0,-2,True,False
"{0,1,2,3}",7,2223230,2,0,0,-2,True,False
"{0,1,2,3}",7,2223231,2,0,0,-2,True,False
"{0,1,2,3}",7,2223232,2,0,0,-2,True,False
"{0,1,2,3}",7,2223233,2,0,0,-3,True,False
"{0,1,2,3}",7,2223300,3,2,2,-2,True,False
"{0,1,2,3}",7,2223301,2,1,1,-2,True,False
"{0,1,2,3}",7,2223302,2,0,0,-2,True,False
"{0,1,2,3}",7,2223303,2,0,0,-2,True,False
"{0,1,2,3}",7,2223310,2,1,1,-2,True,False
"{0,1,2,3}",7,2223311,2,0,0,-2,True,False
"{0,1,2,3}",7,2223312,2,0,0,-2,True,False
"{0,1,2,3}",7,2223313,2,0,0,-2,True,False
"{0,1,2,3}",7,2223320,2,0,0,-2,True,False
"{0,1,2,3}",7,2223321,1,0,0,-2,True,False
"{0,1,2,3}",7,2223322,1,0,0,-2,True,False
"{0,1,2,3}",7,2223323,1,0,0,-3,True,False
"{0,1,2,3}",7,2223330,1,0,0,-3,True,False
"{0,1,2,3}",7,2223331,1,0,0,-3,True,False
"{0,1,2,3}",7,2223332,1,0,0,-3,True,False
"{0,1,2,3}",7,2223333,1,0,0,-4,True,False
"{0,1,2,3}",7,2230000,8,7,7,-1,True,False
"{0,1,2,3}",7,2230001,7,6,6,-1,True,False
"{0,1,2,3}",7,2230002,6,5,5,-1,True,False
"{0,1,2,3}",7,2230003,6,5,5,-1,True,False
"{0,1,2,3}",7,2230010,7,6,6,-1,True,False
"{0,1,2,3}",7,2230011,6,5,5,-1,True,False
"{0,1,2,3}",7,2230012,5,4,4,-1,True,False
"{0,1,2,3}",7,2230013,5,4,4,-1,True,False
"{0,1,2,3}",7,2230020,6,5,5,-1,True,False
"{0,1,2,3}",7,2230021,5,4,4,-1,True,False
"{0,1,2,3}",7,2230022,5,3,3,-1,True,False
"{0,1,2,3}",7,2230023,5,3,3,-1,True,False
"{0,1,2,3}",7,2230030,5,4,4,-1,True,False
"{0,1,2,3}",7,2230031,5,3,3,-1,True,False
"{0,1,2,3}",7,2230032,5,3,3,-1,True,False
"{0,1,2,3}",7,2230033,5,3,3,-1,True,False
"{0,1,2,3}",7,2230100,7,6,6,-1,True,False
"{0,1,2,3}",7,2230101,6,5,5,-1,True,False
"{0,1,2,3}",7,2230102,5,4,4,-1,True,False
"{0,1,2,3}",7,2230103,5,4,4,-1,True,False
"{0,1,2,3}",7,2230110,6,5,5,-1,True,False
"{0,1,2,3}",7,2230111,5,4,4,-1,True,False
"{0,1,2,3}",7,2230112,4,3,3,-1,True,False
"{0,1,2,3}",7,2230113,4,3,3,-1,True,False
"{0,1,2,3}",7,2230120,5,4,4,-1,True,False
"{0,1,2,3}",7,2230121,4,3,3,-1,True,False
"{0,1,2,3}",7,2230122,4,2,2,-1,True,False
"{0,1,2,3}",7,2230123,4,2,2,-1,True,False
"{0,1,2,3}",7,2230130,4,3,3,-1,True,False
"{0,1,2,3}",7,2230131,4,2,2,-1,True,False
"{0,1,2,3}",7,2230132,4,2,2,-1,True,False
"{0,1,2,3}",7,2230133,4,2,2,-1,True,False
"{0,1,2,3}",7,2230200,6,5,5,-1,True,False
"{0,1,2,3}",7,2230201,5,4,4,-1,True,False
"{0,1,2,3}",7,2230202,4,3,3,-1,True,False
"{0,1,2,3}",7,2230203,4,3,3,-1,True,False
"{0,1,2,3}",7,2230210,5,4,4,-1,True,False
"{0,1,2,3}",7,2230211,4,3,3,-1,True,False
"{0,1,2,3}",7,2230212,4,2,2,-1,True,False
"{0,1,2,3}",7,2230213,4,2,2,-1,True,False
"{0,1,2,3}",7,2230220,4,3,3,-1,True,False
"{0,1,2,3}",7,2230221,4,2,2,-1,True,False
"{0,1,2,3}",7,2230222,4,1,1,-1,True,False
"{0,1,2,3}",7,2230223,4,1,1,-1,True,False
"{0,1,2,3}",7,2230230,4,2,2,-1,True,False
"{0,1,2,3}",7,2230231,4,1,1,-1,True,False
"{0,1,2,3}",7,2230232,3,1,1,-1,True,False
"{0,1,2,3}",7,2230233,3,1,1,-1,True,False
"{0,1,2,3}",7,2230300,5,4,4,-1,True,False
"{0,1,2,3}",7,2230301,4,3,3,-1,True,False
"{0,1,2,3}",7,2230302,4,2,2,-1,True,False
"{0,1,2,3}",7,2230303,4,2,2,-1,True,False
"{0,1,2,3}",7,2230310,4,3,3,-1,True,False
"{0,1,2,3}",7,2230311,4,2,2,-1,True,False
"{0,1,2,3}",7,2230312,3,1,1,-1,True,False
"{0,1,2,3}",7,2230313,3,1,1,-1,True,False
"{0,1,2,3}",7,2230320,4,2,2,-1,True,False
"{0,1,2,3}",7,2230321,3,1,1,-1,True,False
"{0,1,2,3}",7,2230322,3,1,1,-1,True,False
"{0,1,2,3}",7,2230323,3,1,1,-1,True,False
"{0,1,2,3}",7,2230330,3,1,1,-1,True,False
"{0,1,2,3}",7,2230331,3,1,1,-1,True,False
"{0,1,2,3}",7,2230332,3,1,1,-1,True,False
"{0,1,2,3}",7,2230333,3,1,1,-2,True,False
"{0,1,2,3}",7,2231000,7,6,6,-1,True,False
"{0,1,2,3}",7,2231001,6,5,5,-1,True,False
"{0,1,2,3}",7,2231002,5,4,4,-1,True,False
"{0,1,2,3}",7,2231003,5,4,4,-1,True,False
"{0,1,2,3}",7,2231010,6,5,5,-1,True,False
"{0,1,2,3}",7,2231011,5,4,4,-1,True,False
"{0,1,2,3}",7,2231012,4,3,3,-1,True,False
"{0,1,2,3}",7,2231013,4,3,3,-1,True,False
"{0,1,2,3}",7,2231020,5,4,4,-1,True,False
"{0,1,2,3}",7,2231021,4,3,3,-1,True,False
"{0,1,2,3}",7,2231022,4,2,2,-1,True,False
"{0,1,2,3}",7,2231023,4,2,2,-1,True,False
"{0,1,2,3}",7,2231030,4,3,3,-1,True,False
"{0,1,2,3}",7,2231031,4,2,2,-1,True,False
"{0,1,2,3}",7,2231032,4,2,2,-1,True,False
"{0,1,2,3}",7,2231033,4,2,2,-1,True,False
"{0,1,2,3}",7,2231100,6,5,5,-1,True,False
"{0,1,2,3}",7,2231101,5,4,4,-1,True,False
"{0,1,2,3}",7,2231102,4,3,3,-1,True,False
"{0,1,2,3}",7,2231103,4,3,3,-1,True,False
"{0,1,2,3}",7,2231110,5,4,4,-1,True,False
"{0,1,2,3}",7,2231111,4,3,3,-1,True,False
"{0,1,2,3}",7,2231112,3,2,2,-1,True,False
"{0,1,2,3}",7,2231113,3,2,2,-1,True,False
"{0,1,2,3}",7,2231120,4,3,3,-1,True,False
"{0,1,2,3}",7,2231121,3,2,2,-1,True,False
"{0,1,2,3}",7,2231122,3,1,1,-1,True,False
"{0,1,2,3}",7,2231123,3,1,1,-1,True,False
"{0,1,2,3}",7,2231130,3,2,2,-1,True,False
"{0,1,2,3}",7,2231131,3,1,1,-1,True,False
"{0,1,2,3}",7,2231132,3,1,1,-1,True,False
"{0,1,2,3}",7,2231133,3,1,1,-1,True,False
"{0,1,2,3}",7,2231200,5,4,4,-1,True,False
"{0,1,2,3}",7,2231201,4,3,3,-1,True,False
"{0,1,2,3}",7,2231202,3,2,2,-1,True,False
"{0,1,2,3}",7,2231203,3,2,2,-1,True,False
"{0,1,2,3}",7,2231210,4,3,3,-1,True,False
"{0,1,2,3}",7,2231211,3,2,2,-1,True,False
"{0,1,2,3}",7,2231212,3,1,1,-1,True,False
"{0,1,2,3}",7,2231213,3,1,1,-1,True,False
"{0,1,2,3}",7,2231220,3,2,2,-1,True,False
"{0,1,2,3}",7,2231221,3,1,1,-1,True,False
"{0,1,2,3}",7,2231222,3,0,0,-1,True,False
"{0,1,2,3}",7,2231223,3,0,0,-1,True,False
"{0,1,2,3}",7,2231230,3,1,1,-1,True,False
"{0,1,2,3}",7,2231231,3,0,0,-1,True,False
"{0,1,2,3}",7,2231232,3,0,0,-1,True,False
"{0,1,2,3}",7,2231233,3,0,0,-2,True,False
"{0,1,2,3}",7,2231300,4,3,3,-1,True,False
"{0,1,2,3}",7,2231301,3,2,2,-1,True,False
"{0,1,2,3}",7,2231302,3,1,1,-1,True,False
"{0,1,2,3}",7,2231303,3,1,1,-1,True,False
"{0,1,2,3}",7,2231310,3,2,2,-1,True,False
"{0,1,2,3}",7,2231311,3,1,1,-1,True,False
"{0,1,2,3}",7,2231312,3,0,0,-1,True,False
"{0,1,2,3}",7,2231313,3,0,0,-1,True,False
"{0,1,2,3}",7,2231320,3,1,1,-1,True,False
"{0,1,2,3}",7,2231321,3,0,0,-1,True,False
"{0,1,2,3}",7,2231322,3,0,0,-1,True,False
"{0,1,2,3}",7,2231323,3,0,0,-2,True,False
"{0,1,2,3}",7,2231330,3,0,0,-2,True,False
"{0,1,2,3}",7,2231331,3,0,0,-2,True,False
"{0,1,2,3}",7,2231332,3,0,0,-2,True,False
"{0,1,2,3}",7,2231333,3,0,0,-3,True,False
"{0,1,2,3}",7,2232000,6,5,5,-1,True,False
"{0,1,2,3}",7,2232001,5,4,4,-1,True,False
"{0,1,2,3}",7,2232002,4,3,3,-1,True,False
"{0,1,2,3}",7,2232003,4,3,3,-1,True,False
"{0,1,2,3}",7,2232010,5,4,4,-1,True,False
"{0,1,2,3}",7,2232011,4,3,3,-1,True,False
"{0,1,2,3}",7,2232012,3,2,2,-1,True,False
"{0,1,2,3}",7,2232013,3,2,2,-1,True,False
"{0,1,2,3}",7,2232020,4,3,3,-1,True,False
"{0,1,2,3}",7,2232021,3,2,2,-1,True,False
"{0,1,2,3}",7,2232022,3,1,1,-1,True,False
"{0,1,2,3}",7,2232023,3,1,1,-1,True,False
"{0,1,2,3}",7,2232030,3,2,2,-1,True,False
"{0,1,2,3}",7,2232031,3,1,1,-1,True,False
"{0,1,2,3}",7,2232032,3,1,1,-1,True,False
"{0,1,2,3}",7,2232033,3,1,1,-1,True,False
"{0,1,2,3}",7,2232100,5,4,4,-1,True,False
"{0,1,2,3}",7,2232101,4,3,3,-1,True,False
"{0,1,2,3}",7,2232102,3,2,2,-1,True,False
"{0,1,2,3}",7,2232103,3,2,2,-1,True,False
"{0,1,2,3}",7,2232110,4,3,3,-1,True,False
"{0,1,2,3}",7,2232111,3,2,2,-1,True,False
"{0,1,2,3}",7,2232112,2,1,1,-1,True,False
"{0,1,2,3}",7,2232113,2,1,1,-1,True,False
"{0,1,2,3}",7,2232120,3,2,2,-1,True,False
"{0,1,2,3}",7,2232121,2,1,1,-1,True,False
"{0,1,2,3}",7,2232122,2,0,0,-1,True,False
"{0,1,2,3}",7,2232123,2,0,0,-1,True,False
"{0,1,2,3}",7,2232130,2,1,1,-1,True,False
"{0,1,2,3}",7,2232131,2,0,0,-1,True,False
"{0,1,2,3}",7,2232132,2,0,0,-1,True,False
"{0,1,2,3}",7,2232133,2,0,0,-2,True,False
"{0,1,2,3}",7,2232200,4,3,3,-1,True,False
"{0,1,2,3}",7,2232201,3,2,2,-1,True,False
"{0,1,2,3}",7,2232202,2,1,1,-1,True,False
"{0,1,2,3}",7,2232203,2,1,1,-1,True,False
"{0,1,2,3}",7,2232210,3,2,2,-1,True,False
"{0,1,2,3}",7,2232211,2,1,1,-1,True,False
"{0,1,2,3}",7,2232212,2,0,0,-1,True,False
"{0,1,2,3}",7,2232213,2,0,0,-1,True,False
"{0,1,2,3}",7,2232220,2,1,1,-1,True,False
"{0,1,2,3}",7,2232221,2,0,0,-1,True,False
"{0,1,2,3}",7,2232222,2,0,0,-1,True,False
"{0,1,2,3}",7,2232223,2,0,0,-2,True,False
"{0,1,2,3}",7,2232230,2,0,0,-2,True,False
"{0,1,2,3}",7,2232231,2,0,0,-2,True,False
"{0,1,2,3}",7,2232232,2,0,0,-2,True,False
"{0,1,2,3}",7,2232233,2,0,0,-3,True,False
"{0,1,2,3}",7,2232300,3,2,2,-2,True,False
"{0,1,2,3}",7,2232301,2,1,1,-2,True,False
"{0,1,2,3}",7,2232302,2,0,0,-2,True,False
"{0,1,2,3}",7,2232303,2,0,0,-2,True,False
"{0,1,2,3}",7,2232310,2,1,1,-2,True,False
"{0,1,2,3}",7,2232311,2,0,0,-2,True,False
"{0,1,2,3}",7,2232312,2,0,0,-2,True,False
"{0,1,2,3}",7,2232313,2,0,0,-2,True,False
"{0,1,2,3}",7,2232320,2,0,0,-2,True,False
"{0,1,2,3}",7,2232321,2,0,0,-2,True,False
"{0,1,2,3}",7,2232322,2,0,0,-2,True,False
"{0,1,2,3}",7,2232323,2,0,0,-3,True,False
"{0,1,2,3}",7,2232330,2,0,0,-3,True,False
